1520.91 0.166264 10.1155 0.815095 -235.847 0.669176 -237.419 0.54859 11.9779 0.450381 10.4066 0.369222 -230.285 0.369222 -230.285 0.303123 -231.857 1591.72 0.0678075 23.1477
1519.95 0.136419 10.246 0.805709 -238.854 0.652344 -240.426 0.527656 12.1394 0.427218 10.5681 0.34556 -233.239 0.34556 -233.239 0.279784 -234.81 1591.62 0.0687784 23.48
1518.99 0.108445 10.3722 0.792166 -241.861 0.632192 -243.432 0.503778 12.3016 0.402042 10.7304 0.320377 -236.191 0.320377 -236.191 0.255679 -237.762 1591.51 0.0697612 23.8123
1518.03 0.0836415 10.4922 0.779268 -244.867 0.61266 -246.439 0.480821 12.4638 0.378021 10.8927 0.296674 -239.143 0.296674 -239.143 0.233245 -240.714 1591.41 0.0707559 24.1446
1517.07 0.0620877 10.6031 0.766985 -247.874 0.593721 -249.445 0.458749 12.626 0.355116 11.055 0.274387 -242.095 0.274387 -242.095 0.212402 -243.666 1591.3 0.0717627 24.4769
1516.11 0.0438484 10.7003 0.75529 -250.88 0.575348 -252.451 0.437529 12.7883 0.333291 11.2173 0.253454 -245.047 0.253454 -245.047 0.19307 -246.618 1591.2 0.0727818 24.8092
1515.15 0.0289749 10.7747 0.744155 -253.887 0.557517 -255.458 0.417125 12.9505 0.312508 11.3796 0.233814 -248.0 0.233814 -248.0 0.175172 -249.57 1591.09 0.0738131 25.1415
1514.2 0.0173234 10.8065 0.729906 -256.893 0.537358 -258.464 0.394925 13.113 0.290745 11.5422 0.21368 -250.951 0.21368 -250.951 0.157311 -252.522 1590.98 0.0748569 25.4738
1513.24 0.00922154 10.7508 0.715606 -259.899 0.517357 -261.47 0.373265 13.2756 0.269857 11.7048 0.194698 -253.903 0.194698 -253.903 0.14076 -255.474 1590.88 0.0759133 25.8061
1512.29 0.00466652 10.5057 0.701919 -262.906 0.498034 -264.476 0.352609 13.4381 0.250187 11.8674 0.177133 -256.855 0.177133 -256.855 0.125682 -258.426 1590.77 0.0769823 26.1384
1511.34 0.00358881 10.0027 0.688816 -265.912 0.479361 -267.483 0.332913 13.6006 0.231681 12.03 0.160901 -259.807 0.160901 -259.807 0.111974 -261.378 1590.67 0.0780642 26.4708
1510.38 0.00590286 9.58575 0.676267 -268.918 0.46131 -270.489 0.314135 13.7632 0.214285 12.1926 0.14592 -262.759 0.14592 -262.759 0.0995384 -264.33 1590.56 0.079159 26.8031
1509.43 0.0115181 9.42937 0.661935 -271.924 0.442359 -273.495 0.295057 13.9256 0.197181 12.355 0.131521 -265.711 0.131521 -265.711 0.0878931 -267.282 1590.46 0.0802668 27.1354
1508.49 0.0202766 9.41348 0.646661 -274.93 0.423123 -276.501 0.276206 14.0881 0.180727 12.5173 0.117975 -268.663 0.117975 -268.663 0.0771935 -270.234 1590.35 0.0813878 27.4677
1507.54 0.0319854 9.4613 0.632004 -277.936 0.404622 -279.507 0.258379 14.2505 0.16542 12.6796 0.105632 -271.616 0.105632 -271.616 0.067628 -273.187 1590.25 0.0825222 27.8
1506.59 0.046451 9.54076 0.61793 -280.942 0.386825 -282.513 0.241525 14.4129 0.151195 12.8419 0.0944028 -274.568 0.0944028 -274.568 0.0590962 -276.139 1590.14 0.0836699 28.1323
1505.65 0.063472 9.63761 0.604407 -283.948 0.369699 -285.52 0.225595 14.5754 0.13799 13.0043 0.084203 -277.52 0.084203 -277.52 0.0515046 -279.091 1590.04 0.0848313 28.4646
1504.7 0.082742 9.74483 0.590456 -286.954 0.352681 -288.526 0.210172 14.738 0.125536 13.1668 0.0748105 -280.472 0.0748105 -280.472 0.0446845 -282.043 1589.93 0.0859599 28.797
